model,condition,question_id,source,ANSWER_forecast,GROUND_TRUTH_outcome,COMPARISON_brier,correct@0.5,finish_reason,truncated,parsed,REASONING_preview,reasoning_chars,prompt_chars,latency_s
qwen3-8b,FBnp-cot-concise,0xc85fe2698d8434f9ebd0fa82d75fe2da36edfc81a354b85fef1582d889e5655f,polymarket,0.65,0,0.4225,0,stop,0,1,"Bitcoin's price is highly volatile and influenced by a wide range of factors including macroeconomic conditions, regulatory developments, market sentiment, and technical analysis. Given the time frame from December 12, 2024, to March 31, 2025, and the resolution criteria based on Binance's 1-minute candle ""High"" prices, the outcome hinges on whether the price reaches $130,000 at any point during t",1137,1609,4.82
qwen3-8b,FBnp-cot-concise,29027,metaculus,0.2,0,0.04,1,stop,0,1,"The WHO has not designated any new Variant of Concern (VOC) since the end of 2021, and the current circulating variants (such as BA.2.86 and JN.1) are classified as VUMs or VOIs, not VOCs. The designation of a VOC requires evidence of a significant change in clinical severity, epidemiology, or vaccine effectiveness. Given the current trajectory of SARS-CoV-2, which has shown reduced transmissibili",572,4260,2.79
qwen3-8b,FBnp-cot-concise,0xd40a952afb5e78600bc4e41a1587a1f18fe40c803edc5d4a7d5de76ff8660ec2,polymarket,0.4,0,0.16,1,stop,0,1,"Anthropic has historically been a strong competitor in the AI space, with models like Claude performing well in benchmark tests. However, the Chatbot Arena leaderboard is a dynamic and competitive environment where models from various companies, including OpenAI, Meta, Alibaba, and others, frequently outperform one another. ⏎  ⏎ As of March 2025, Anthropic's models are among the top performers, bu",920,1868,3.64
qwen3-8b,FBnp-cot-simple,dcgscdEUc0,manifold,0.02,0,0.0004,1,stop,0,1,"To determine the probability that the Russia-Ukraine War will end within 90 days of Trump taking office, we need to break this down into several key components: ⏎  ⏎ --- ⏎  ⏎ ### 1. **Timeline and Context** ⏎  ⏎ - **Trump's Inauguration**: Trump was inaugurated as President of the United States on **January 20, 2017**. ⏎ - **90-Day Window**: The 90-day period following Trump's inauguration would e",4013,2530,19.01
qwen3-8b,FBnp-cot-concise,QVCzHBisAcKNfHYEAB4G,manifold,0.25,1,0.5625,0,stop,0,1,"GTA VI was initially scheduled for release in 2025, but there have been indications of potential delays due to development challenges. As of the resolution date of 2025-05-04, there is no official confirmation of a delay, but the game is still in active development. Given the history of the series and the complexity of the game, the probability of a delay remains non-zero. However, the likelihood ",471,864,2.12
qwen3-8b,FBnp-cot-concise,0x570568964af751a02d31d4d829fed2f7afe8f51fdf592e0338a08cec065f01ea,polymarket,0.05,0,0.0025,1,stop,0,1,"To determine the probability that NASA will estimate a 5% or greater chance of the 2024 YR4 asteroid hitting Earth by June 30, 2025, we must consider the following key steps: ⏎  ⏎ 1. **Current Date and Timeline**: The current date is March 2, 2025, and the resolution date is June 30, 2025. This gives NASA approximately 3.5 months to update its risk assessment for 2024 YR4. ⏎  ⏎ 2. **Asteroid Traje",1666,1548,7.72
qwen3-8b,FBnp-cot-concise,0x50b8b0f741566a420756d975faaf4cc4716229cd5183c3a35b3b20ac2b5050ef,polymarket,0.65,1,0.1225,1,stop,0,1,"Key steps: ⏎  ⏎ 1. As of March 2025, several countries have already announced official purchases of Bitcoin, including El Salvador, Kazakhstan, and others. These are not ""new"" countries, but the question refers to a ""new country"" buying Bitcoin for the first time. ⏎  ⏎ 2. The term ""new country"" is ambiguous. It could mean a country that has not previously purchased Bitcoin, or a newly formed sover",1405,1574,5.75
qwen3-8b,FBnp-cot-concise,0x7c3c06dfd81958876a723f95d518933ed321e96666cd005bff82f5dc18494e32,polymarket,0.015,0,0.00022,1,stop,0,1,"Mississippi State is a mid-major program with a strong tradition in the SEC but has not historically been a top-tier contender for the NCAA Tournament championship. As of March 2, 2025, they are still in the regular season, and their tournament seeding and performance in the SEC will be critical factors. ⏎  ⏎ Their chances depend on several variables: their performance in the SEC tournament, their",841,1386,3.23
qwen3-8b,FBnp-cot-concise,0x0f8b644e78bbe65c2ab9ff2aa3a9a0df135d76a46438b5584b3fe448d358bd47,polymarket,0.55,0,0.3025,0,stop,0,1,"Meta's current AI models, such as Llama 3, are strong contenders in the large language model space. However, the Chatbot Arena leaderboard is competitive, and other companies like Alibaba, Google, and xAI are also developing advanced models. The leaderboard is dynamic and depends on real-time performance metrics, which can change rapidly. ⏎  ⏎ Meta's ability to maintain the top position by June 30",831,1853,3.02
qwen3-8b,FBnp-cot-concise,0x677826754ff7328696c121a398fdf495dcd2e04f84ecb6494b85b2883ccaa6ca,polymarket,0.0,0,0.0,1,stop,0,1,"The question is about predicting the probability that the Netherlands will win Eurovision 2025. As of March 2, 2025, the contest has not yet occurred, and no candidate has been selected for the Netherlands. Therefore, there is no current candidate to evaluate for potential success. ⏎  ⏎ Since the market may resolve to ""No"" if the candidate is eliminated, and no candidate has been chosen yet, the p",711,1574,2.76
qwen3-8b,FBnp-cot-concise,0xeb681c0ed923daa35ca2af168502b6e8dead38cfbc71505d10cda6653a4a0216,polymarket,0.15,1,0.7225,0,stop,0,1,"**Key Steps:** ⏎  ⏎ 1. **Understanding the Question:** The question is whether Jerome Powell will say ""Good Afternoon"" during his FOMC press conference on March 19, 2025. ⏎  ⏎ 2. **Resolution Criteria:** The market resolves to ""Yes"" if Powell says the exact phrase ""Good Afternoon"" (including possessive or plural forms) during the press conference. Compound words or other forms do not count. ⏎  ⏎ 3",1342,1712,5.86
qwen3-8b,FBnp-cot-concise,0xab6faa3e66abacc484bbb4bd31ae5e2a56d6f6252b5023631f1bd9e5299fa2f8,polymarket,0.0,0,0.0,1,stop,0,1,"Donald Trump has never won a Nobel Prize, and his public behavior, policies, and statements have generally been controversial and often at odds with the values and criteria of the Nobel Peace Prize. The Nobel Peace Prize is awarded for efforts that promote peace, reconciliation, and human rights, and Trump's record, including his handling of international relations, rhetoric, and actions, does not",974,1218,3.75
qwen3-8b,FBnp-cot-concise,0x4fccc0dcb625ea55ff1ca0409bb44fe1952c04bc16cf5255002ceb2cc3791888,polymarket,0.15,0,0.0225,1,stop,0,1,"Russia's military presence in Syria has been a strategic asset for Moscow, supporting the Assad regime and maintaining influence in the region. As of March 2, 2025, Russia has not announced any plans to withdraw its conventional forces from Syria. The Russian military has been involved in air support, ground operations, and logistics, and there is no indication of a timeline for withdrawal. ⏎  ⏎ G",734,1504,2.95
qwen3-8b,FBnp-cot-concise,0x55881f30e5f88d7dece08a4e63daa633a9c1905ff0d454088dc16d19881fe3f8,polymarket,0.05,0,0.0025,1,stop,0,1,"To estimate the probability that Italy will win Eurovision 2025, we must consider several factors: ⏎  ⏎ 1. **Current Date**: March 2, 2025 — the contest is still over a year away, so there is no current data on performances, voting trends, or public sentiment. ⏎  ⏎ 2. **Historical Performance**: Italy has had mixed success in Eurovision, with notable wins in 2019 (Måneskin) and 2020 (Dolci). Howev",1515,1562,6.35
qwen3-8b,FBnp-cot-concise,0x63e3c9432d9e3a0e9665d1152fc0a05f6ed17c9033eb9290062d25d2afb2bed5,polymarket,0.5,1,0.25,1,stop,0,1,"Bitcoin's price is highly volatile and influenced by a wide range of factors including macroeconomic conditions, regulatory developments, market sentiment, and technological advancements. As of today, March 2, 2025, Bitcoin is trading below $110,000, and the time remaining until the resolution date (May 22, 2025) is less than three months. The market has already experienced significant price fluct",1094,1628,4.96
qwen3-8b,FBnp-cot-concise,AtLFLzDlSERmVcSdUapy,manifold,1.0,0,1.0,0,stop,0,1,"The Minecraft movie is a major franchise with a large and dedicated fanbase. As of 2025, the movie has already been released, and it has performed well globally. Based on box office data up to 2025, the film has already surpassed the $1 billion mark. Given the resolution criteria and the current date, the question is already resolved. The probability that the question will be resolved as true is t",420,1083,1.87
qwen3-8b,FBnp-cot-concise,0x6924e1f680ceef1cf6cc14a4704a3b455b0816f04e1e09523fac4c2769aaa56a,polymarket,0.1,0,0.01,1,stop,0,1,"The declassification of records related to JFK's assassination was announced in January 2025, with a resolution date of March 31, 2025. The market hinges on whether definitive evidence of a government involvement will be made public by that date. ⏎  ⏎ Given the timeline, the U.S. government has had several months to release any relevant findings. The official investigations, such as the Warren Com",844,1506,3.21
qwen3-8b,FBnp-cot-concise,0x4833d7259bc503e8d211c477f7d21a00629e926382f920195d697fca38d4ad9b,polymarket,0.05,0,0.0025,1,stop,0,1,"The question is about predicting the probability that Latvia will win Eurovision 2025. As of March 2, 2025, the contest has not yet occurred, and no candidate from Latvia has been officially selected or announced. Therefore, there is no current information about Latvia's entry, its song, or its performance in the competition. ⏎  ⏎ Given the lack of data, the probability cannot be determined with a",739,1564,2.91
qwen3-8b,FBnp-cot-concise,0xae05fb58c41ea3d2a51ac95ca0f5c48824038dc2d1dbf6ac3453ae39a76e71f4,polymarket,0.1,0,0.01,1,stop,0,1,"Key steps: ⏎  ⏎ - The question is about U.S. regular military personnel physically entering the terrestrial territory of Gaza between February 4, 2025, and June 30, 2025.   ⏎ - As of March 2, 2025, there is no credible public reporting of such an event occurring.   ⏎ - The U.S. has not deployed regular forces to Gaza in this timeframe, and no major military operations have been announced.   ⏎ - Th",629,1621,2.78
qwen3-8b,FBnp-cot-concise,h2h0QzCqqC,manifold,0.7,1,0.09,1,stop,0,1,"Trump has a history of making public disparaging remarks about political opponents, business rivals, and public figures, often in a highly personalized and provocative manner. Elon Musk is a prominent figure in both business and politics, and Trump has previously criticized him, particularly regarding his business practices and public statements. ⏎  ⏎ Given Trump's tendency to engage in public cri",886,1190,3.22
qwen3-8b,FBnp-cot-concise,0x5ce0d897bd66142c43a38204a67ad85bc3e0643382258411a5aa58ca3e825082,polymarket,0.05,1,0.9025,0,stop,0,1,"Karol Nawrocki is a relatively unknown political figure in Poland, with no significant public profile or political experience. The 2025 Polish presidential election will be a key contest, with the ruling Law and Justice (PiS) party likely fielding a candidate, and the opposition Civic Platform (PO) also expected to run a candidate. Given the current political climate, Nawrocki is not positioned as",904,1555,3.63
qwen3-8b,FBnp-cot-concise,28RJ23fKDFMr4Mo8YQ4f,manifold,0.15,1,0.7225,0,stop,0,1,"**Key Steps of Reasoning:** ⏎  ⏎ 1. **Current State of Audiobook Narration:** As of 2025, human narration remains the dominant format for audiobooks, with major platforms like Audible and Spotify relying heavily on human voice actors. ⏎  ⏎ 2. **AI Narration Adoption:** AI-generated narration has been improving, but it still lags behind human narration in terms of emotional nuance, vocal variety, a",1484,916,5.53
qwen3-8b,FBnp-cot-concise,0x6452c3d3e25f381ce39e9b7ffb06cf9d7a7cf1cc6c13044c2403c4606b77e5f8,polymarket,0.75,0,0.5625,0,stop,0,1,"Real Madrid's chances of winning La Liga in the 2024-25 season depend on their performance throughout the season, which is still ongoing as of March 2, 2025. As of this date, the team has had a strong start, with key players like Vinicius Jr., Rodrygo, and Jude Bellingham in form. However, competition from teams like Barcelona, Atlético Madrid, and Sevilla remains fierce. ⏎  ⏎ The resolution date ",962,1305,4.05
qwen3-8b,FBnp-cot-concise,sis542tw6o,manifold,0.55,0,0.3025,0,stop,0,1,"Key steps: ⏎  ⏎ - The question hinges on whether there will be consensus (≥80% agreement) on who Dwarkesh's ""biggest guest yet"" was, before Q3 2025. ⏎ - The resolution depends on several possible paths: a resolved market, a poll with ≥80% agreement, or an unambiguous confirmation. ⏎ - As of the current date (March 2025), the market for ""Who is Dwarkesh's upcoming 'biggest guest yet'?"" has not yet ",790,2637,3.53
qwen3-8b,FBnp-cot-concise,0x9d98de23d9a87c7fe785f5b80fe0a030cc46b28863dd2b67971fe95cca4814da,polymarket,0.55,0,0.3025,0,stop,0,1,"The Clippers have a strong roster with Kawhi Leonard and Paul George, and they are a top team in the West. However, the 2024-25 season has been challenging for them, with injuries and inconsistent play. The Western Conference is highly competitive, with teams like the Denver Nuggets, Phoenix Suns, and Golden State Warriors also in the mix. The Clippers' path to the conference finals depends on the",562,1259,2.21
qwen3-8b,FBnp-cot-concise,0x5b2691a691ece9066c2b855815e6c8784011833b17d85c65976dc7494b18e002,polymarket,0.15,0,0.0225,1,stop,0,1,"Russia's presence in the Tartus Naval Base in Syria is a strategic asset, providing access to the Mediterranean and supporting its military and intelligence operations. As of March 2, 2025, there is no credible public indication that Russia is planning to abandon the base before the resolution date of March 31, 2025.  ⏎  ⏎ Russia has consistently maintained its presence in Syria as part of its bro",932,1288,3.45
qwen3-8b,FBnp-cot-concise,0x4becea47e17b95639cbbdbe31cd968d129823be89249c2b09b911c7333772b57,polymarket,0.1,0,0.01,1,stop,0,1,"To estimate the probability that xAI will have the top AI model on June 30, 2025, we consider several key factors: ⏎  ⏎ 1. **Current State of xAI**: As of March 2025, xAI has not yet released a major model. The company is still in the early stages of development, and no public information suggests they have a model ready for the Chatbot Arena leaderboard. ⏎  ⏎ 2. **Competitive Landscape**: Major p",1677,1850,7.12
qwen3-8b,FBnp-cot-concise,0xd76d5172fffaaf2b0d0db29bd944a462654a20a4a327860e4e0438d13b6a4bee,polymarket,0.35,0,0.1225,1,stop,0,1,"The Knicks are currently in a competitive position in the Eastern Conference, but they face significant challenges. Their roster includes key players like Julius Randle and Jalen Brunson, but injuries and inconsistency have plagued the team. The Eastern Conference is highly competitive, with teams like the Boston Celtics, Philadelphia 76ers, and Miami Heat all in strong contention. The Knicks' pat",659,1271,2.37
qwen3-8b,FBnp-cot-concise,0xc634b556b8f47434d7837594ff59c9daea654c4d5c9c50e2a352736db1d5c656,polymarket,0.1,0,0.01,1,stop,0,1,"Key steps: ⏎  ⏎ - The question is about whether the WHO will declare H5N1 a pandemic by July 31, 2025.   ⏎ - As of March 2, 2025, there is no evidence of a global pandemic from H5N1.   ⏎ - H5N1 remains primarily a zoonotic disease with sporadic human cases, not widespread human-to-human transmission.   ⏎ - The WHO typically declares a pandemic when there is sustained human-to-human transmission ac",646,1199,3.15
qwen3-8b,FBnp-cot-concise,AaZr2KnQYHGRVHzvKoHa,manifold,0.25,0,0.0625,1,stop,0,1,"Key steps: ⏎  ⏎ 1. The question is about whether synthetic video data was **generated and used** in training Sora, not just present in the training data. ⏎  ⏎ 2. OpenAI has not publicly released detailed information about Sora's training data, but they have mentioned using ""real-world data"" and ""high-quality video"" in their documentation. ⏎  ⏎ 3. There is no clear consensus in public discourse or ",811,1295,3.14
qwen3-8b,FBnp-cot-concise,0xadde598dced41995a4f96f5c8602608514539ac4467d623ed9f280bcf7c2f9cd,polymarket,0.1,0,0.01,1,stop,0,1,"To estimate the probability that Ethereum will hit $8,000 by March 31, 2025, we must consider several key factors: ⏎  ⏎ 1. **Current Date**: March 2, 2025 — just 1 week before the resolution date. This is a short time horizon, which increases the uncertainty due to the potential for rapid price movements. ⏎  ⏎ 2. **Historical Volatility**: Ethereum has historically exhibited high volatility, espec",1437,1611,6.34
qwen3-8b,FBnp-cot-concise,0xc84ac0cca6352c640525e455600e3d7798bbf5b2259444b78910c99e1dcb7c33,polymarket,0.01,0,0.0001,1,stop,0,1,"Gustavo Jalkh is not a known political figure in Ecuador, and there is no indication that he is a candidate in the 2025 Ecuadorian Presidential Election. The current frontrunners include Guillermo Lasso, who is a former president, and other established political figures. Given the lack of information about Jalkh's candidacy and the absence of any credible sources suggesting he is a serious contend",461,1526,1.92
qwen3-8b,FBnp-cot-concise,0xa9fcdaf248a0560f83cf7c7e75cad23d3151b2169a22f22b316eb822bdc27329,polymarket,0.2,0,0.04,1,stop,0,1,"Anita Anand has been a prominent figure within the Liberal Party, serving as Minister of Justice and Attorney General of Canada under Justin Trudeau. As of March 2025, she has not been officially announced as the next leader of the party. The Liberal Party is currently in a leadership transition period following Trudeau's tenure, and no official announcement has been made regarding the next leader",727,1745,2.73
